DiveNumber,StartDateTime_UTC,StartLatitude,StartLongitude,EndDateTime_UTC,EndLatitude,EndLongitude
252,16-Oct-2024 07:29:59,40.9893,-126.896283333333,16-Oct-2024 07:29:59,40.9893,-126.896283333333
253,16-Oct-2024 07:29:59,40.9893,-126.896283333333,16-Oct-2024 07:31:59,41.0059166666667,-126.898433333333
254,16-Oct-2024 07:31:59,41.0059166666667,-126.898433333333,16-Oct-2024 23:13:07,40.9296,-126.769466666667
255,16-Oct-2024 23:13:07,40.9296,-126.769466666667,17-Oct-2024 04:36:34,40.9335,-126.808316666667
256,17-Oct-2024 04:36:34,40.9335,-126.808316666667,17-Oct-2024 09:48:28,40.9417,-126.764933333333
257,17-Oct-2024 09:48:28,40.9417,-126.764933333333,17-Oct-2024 09:48:28,40.9417,-126.764933333333
258,17-Oct-2024 09:48:28,40.9417,-126.764933333333,17-Oct-2024 20:17:56,40.9171666666667,-126.679066666667
259,17-Oct-2024 20:26:08,40.9161166666667,-126.680483333333,18-Oct-2024 01:29:49,40.8896833333333,-126.62535
260,18-Oct-2024 01:29:49,40.8896833333333,-126.62535,18-Oct-2024 01:29:49,40.8896833333333,-126.62535
261,18-Oct-2024 01:29:49,40.8896833333333,-126.62535,18-Oct-2024 11:42:03,40.8899833333333,-126.515883333333
262,18-Oct-2024 11:47:20,40.8888833333333,-126.516733333333,18-Oct-2024 11:47:20,40.8888833333333,-126.516733333333
263,18-Oct-2024 11:47:20,40.8888833333333,-126.516733333333,18-Oct-2024 22:02:40,40.8949833333333,-126.399233333333
264,18-Oct-2024 22:02:40,40.8949833333333,-126.399233333333,19-Oct-2024 03:10:37,40.88235,-126.3492
265,19-Oct-2024 03:10:37,40.88235,-126.3492,19-Oct-2024 08:36:35,40.8899666666667,-126.281066666667
266,19-Oct-2024 08:36:35,40.8899666666667,-126.281066666667,19-Oct-2024 13:52:58,40.8975333333333,-126.221833333333
267,19-Oct-2024 13:52:58,40.8975333333333,-126.221833333333,19-Oct-2024 19:10:06,40.92155,-126.1634
268,19-Oct-2024 19:10:06,40.92155,-126.1634,20-Oct-2024 00:25:29,40.94005,-126.104716666667
269,20-Oct-2024 00:25:29,40.94005,-126.104716666667,20-Oct-2024 05:40:35,40.9496833333333,-126.0515
270,20-Oct-2024 05:40:35,40.9496833333333,-126.0515,20-Oct-2024 10:50:33,40.9697666666667,-125.995483333333
271,20-Oct-2024 10:50:33,40.9697666666667,-125.995483333333,20-Oct-2024 15:58:36,40.97965,-125.944516666667
272,20-Oct-2024 15:58:36,40.97965,-125.944516666667,20-Oct-2024 21:15:35,40.9846,-125.898416666667
273,20-Oct-2024 21:15:35,40.9846,-125.898416666667,21-Oct-2024 02:32:05,40.9720333333333,-125.846833333333
274,21-Oct-2024 02:38:16,40.9723166666667,-125.845833333333,21-Oct-2024 07:42:34,40.9467166666667,-125.8231
275,21-Oct-2024 07:48:01,40.94645,-125.824333333333,21-Oct-2024 12:54:52,40.93345,-125.787566666667
276,21-Oct-2024 13:00:19,40.9336166666667,-125.7875,21-Oct-2024 18:11:54,40.9240333333333,-125.740583333333
277,21-Oct-2024 18:18:02,40.9243,-125.741166666667,21-Oct-2024 23:22:24,40.9285666666667,-125.70025
278,21-Oct-2024 23:28:07,40.9290333333333,-125.700066666667,22-Oct-2024 04:29:34,40.9190833333333,-125.6549
279,22-Oct-2024 04:35:01,40.9188833333333,-125.6556,22-Oct-2024 09:09:00,40.9085833333333,-125.609133333333
280,22-Oct-2024 09:14:08,40.9089333333333,-125.609433333333,22-Oct-2024 13:43:30,40.8994833333333,-125.568066666667
281,22-Oct-2024 13:51:13,40.8998333333333,-125.568383333333,22-Oct-2024 18:13:05,40.8916,-125.52315
282,22-Oct-2024 18:20:07,40.8924666666667,-125.524583333333,22-Oct-2024 22:47:09,40.8841166666667,-125.480683333333
283,22-Oct-2024 22:52:27,40.8847666666667,-125.47985,23-Oct-2024 03:24:09,40.8752833333333,-125.4319
284,23-Oct-2024 03:29:13,40.8755,-125.431833333333,23-Oct-2024 08:00:07,40.8615833333333,-125.380783333333
285,23-Oct-2024 08:05:27,40.86205,-125.381116666667,23-Oct-2024 12:36:30,40.85055,-125.336816666667
286,23-Oct-2024 12:41:39,40.8508333333333,-125.33715,23-Oct-2024 17:08:54,40.84865,-125.286066666667
287,23-Oct-2024 17:14:27,40.8483666666667,-125.286416666667,23-Oct-2024 21:41:26,40.84125,-125.229816666667
288,23-Oct-2024 21:46:57,40.8413666666667,-125.230416666667,24-Oct-2024 02:12:59,40.8359833333333,-125.183666666667
289,24-Oct-2024 02:19:09,40.8355,-125.184583333333,24-Oct-2024 06:46:36,40.8304333333333,-125.132016666667
290,24-Oct-2024 06:53:43,40.8294333333333,-125.133216666667,24-Oct-2024 11:26:57,40.8235666666667,-125.07925
291,24-Oct-2024 11:34:06,40.8226833333333,-125.080366666667,24-Oct-2024 16:00:09,40.82085,-125.042616666667
292,24-Oct-2024 16:08:47,40.8204666666667,-125.04455,24-Oct-2024 20:44:07,40.82025,-124.99565
293,24-Oct-2024 20:49:54,40.8195833333333,-124.996583333333,25-Oct-2024 01:37:08,40.8174333333333,-124.9418
294,25-Oct-2024 01:50:15,40.8164166666667,-124.94495,25-Oct-2024 06:25:05,40.8128333333333,-124.897416666667
295,25-Oct-2024 06:25:05,40.8128333333333,-124.897416666667,25-Oct-2024 11:05:05,40.8149333333333,-124.847116666667
296,25-Oct-2024 11:05:05,40.8149333333333,-124.847116666667,25-Oct-2024 15:40:31,40.8172333333333,-124.8052
297,25-Oct-2024 15:51:01,40.8182333333333,-124.806583333333,25-Oct-2024 16:36:01,40.81845,-124.803766666667
